DataSource	Name	Country	CatalogId	NoradId	BirthDate	Operator	Users	Purpose	DetailedPurpose	LaunchMass	DryMass	Power	Lifetime	Contractor	LaunchSite	LaunchVehicle	OrbitType	Epoch	SMA	Ecc	Inc	RAAN	ArgP	MeanAnom	OpsStatusCode	ObjectType
CELESTRAK	STARLINK-32148		2024-131J	60263	2024-07-27	US												2026-08-03T02:04:56.031168	6848829.774435919	0.00008785	0.9278135397016816	1.5996326566963468	1.6334379389782252	4.651670721037059	+	PAY
CELESTRAK	STARLINK-32121		2024-131K	60264	2024-07-27	US												2026-08-03T07:21:12.295584	6851457.597574538	0.00051109	0.9277995770676656	1.586357682405678	1.5219812129458672	4.763972186427382	+	PAY
CELESTRAK	STARLINK-32120		2024-131L	60265	2024-07-27	US												2026-08-03T02:13:20.735040	6855850.436562388	0.00013336	0.9277995770676656	1.6249957813863287	1.7100020426047122	4.57519213854392	+	PAY
CELESTRAK	STARLINK-32205		2024-131M	60266	2024-07-27	US												2026-08-03T08:47:40.288992	6848859.0529586105	0.00012883	0.9278065583846735	1.5806713997026804	1.993261998886384	4.291906002323468	+	PAY
CELESTRAK	STARLINK-32158		2024-131N	60267	2024-07-27	US												2026-08-03T08:37:51.715776	6840847.881771592	0.00012489	0.9277995770676656	1.5797044872970758	1.6754689580247524	4.609714751148368	+	PAY
CELESTRAK	STARLINK-32167		2024-131P	60268	2024-07-27	US												2026-08-03T09:02:06.757440	6840896.258036322	0.00011291	0.9278309929942016	1.5817796837776967	1.4126450619546822	4.872512467279657	+	PAY
CELESTRAK	STARLINK-32144		2024-131Q	60269	2024-07-27	US												2026-08-02T22:23:25.094976	6848888.656718907	0.00011633	0.9278170303601856	1.607701313828317	1.4862717764500633	4.798892734101285	+	PAY
CELESTRAK	STARLINK-32211		2024-131R	60270	2024-07-27	US												2026-08-03T02:13:34.603104	6840847.189244643	0.00010675	0.9278275023356974	1.6006170223944716	1.743042870674217	4.542102441255358	+	PAY
CELESTRAK	STARLINK-32164		2024-131S	60271	2024-07-27	US												2026-08-03T01:40:22.658880	6840842.48719935	0.0001278	0.9278379743112096	1.6102093519634324	1.5457822679553137	4.739408422534813	+	PAY
CELESTRAK	STARLINK-32128		2024-131T	60272	2024-07-27	US												2026-08-02T23:42:21.160224	6840862.499183876	0.00010295	0.9278432102989654	1.6136912838211612	1.5339018117369885	4.751240009534083	+	PAY
CELESTRAK	STARLINK-32206		2024-131U	60273	2024-07-27	US												2026-08-03T01:37:20.729856	6840828.562416027	0.00012136	0.9278536822744775	1.6101796813661486	1.7038898995642282	4.581285082962632	+	PAY
CELESTRAK	STARLINK-32155		2024-131V	60274	2024-07-27	US												2026-08-03T00:51:08.597952	6848837.83181123	0.00013437	0.9278362289819575	1.6064952913151886	1.5285523775796257	4.756650530215266	+	PAY
CELESTRAK	STARLINK-32152		2024-131W	60275	2024-07-27	US												2026-08-03T14:00:01.999872	6844584.876550765	0.00006213	0.9278100490431777	1.5685308894258077	1.134198723750011	4.259676752356141	+	PAY
CELESTRAK	STARLINK-32154		2024-131X	60276	2024-07-27	US												2026-08-03T08:53:00.329280	6840844.481555122	0.00013418	0.9278379743112096	1.580769138140792	1.537685685555312	4.74751722223958	+	PAY
CELESTRAK	STARLINK-32135		2024-131Y	60277	2024-07-27	US												2026-08-02T23:02:57.793632	6840836.400113527	0.00011098	0.9278362289819575	1.6106264856546593	1.6083296323590344	4.676827896875305	+	PAY
CELESTRAK	STARLINK-32156		2024-132A	60278	2024-07-28	US												2026-08-03T01:33:20.045376	6843332.705709799	0.00010719	0.9278344836527056	1.6118517067895592	1.3354404224927132	4.949703144107611	+	PAY
CELESTRAK	STARLINK-32010		2024-132B	60279	2024-07-28	US												2026-08-03T08:20:19.329216	6848840.863393648	0.00013626	0.9278275023356974	1.5807499395190203	1.6451368809543432	4.6400677721698	+	PAY
CELESTRAK	STARLINK-32118		2024-132C	60280	2024-07-28	US												2026-08-03T00:54:57.714336	6840850.0009645885	0.00012116	0.9278379743112096	1.6089649322067603	1.2941529137075354	4.991015087502316	+	PAY
CELESTRAK	STARLINK-32038		2024-132D	60281	2024-07-28	US												2026-08-03T02:16:38.471808	6840849.153881637	0.00011839	0.9278170303601856	1.6027759946791886	1.6246502061944335	4.660521285673923	+	PAY
CELESTRAK	STARLINK-32113		2024-132E	60282	2024-07-28	US												2026-08-02T21:26:09.887136	6840869.213470795	0.00012128	0.9278327383234536	1.618033663000123	1.5597169767032366	4.7254614964821275	+	PAY
CELESTRAK	STARLINK-32037		2024-132F	60283	2024-07-28	US												2026-08-03T02:17:54.844224	6848831.539127263	0.00012126	0.9278152850309335	1.6028370812030086	1.6551515802022865	4.630023402324573	+	PAY
CELESTRAK	STARLINK-32123		2024-132G	60284	2024-07-28	US												2026-08-02T19:43:05.780352	6842783.697857155	0.0004014	0.9278501916159736	1.41216160575188	0.3336772823840319	5.951518644093851	+	PAY
CELESTRAK	STARLINK-32122		2024-132H	60285	2024-07-28	US												2026-08-03T01:10:50.613024	6848842.514817538	0.00014305	0.9278152850309335	1.6101674640613846	1.640885258896485	4.644333356861675	+	PAY
CELESTRAK	STARLINK-31656		2024-132J	60286	2024-07-28	US												2026-08-03T14:00:01.999872	6846432.540390522	0.00011684	0.9278065583846735	1.5689375511415227	0.9403397677432448	5.44753736928797	+	PAY
CELESTRAK	STARLINK-32114		2024-132K	60287	2024-07-28	US												2026-08-03T14:56:19.249728	6848899.692257472	0.00009482	0.9278205210186895	1.5609195085578607	1.7837666381110004	4.501350748550543	+	PAY
CELESTRAK	STARLINK-31997		2024-132L	60288	2024-07-28	US												2026-08-03T09:03:46.937376	6853359.832561666	0.00012566	0.9278292476649496	1.5838234643317821	1.644616772837249	4.640566936335871	+	PAY
CELESTRAK	STARLINK-32000		2024-132M	60289	2024-07-28	US												2026-08-02T22:29:40.783776	6848859.786267104	0.00006426	0.9278187756894376	1.6104624247049717	2.0139738211198006	4.271075497700916	+	PAY
CELESTRAK	STARLINK-32141		2024-132N	60290	2024-07-28	US												2026-08-03T14:00:01.999872	6840868.773578983	0.00011675	0.9277995770676656	1.564890132606148	1.644571394276697	0.47930755517043877	+	PAY
CELESTRAK	STARLINK-32142		2024-132P	60291	2024-07-28	US												2026-08-02T22:47:49.855776	6840826.44621183	0.00011392	0.9278467009574696	1.6117714216439674	1.6401225500133632	4.645040215208733	+	PAY
CELESTRAK	STARLINK-32149		2024-132Q	60292	2024-07-28	US												2026-08-03T08:27:31.343904	6848823.744088768	0.00011101	0.9278344836527056	1.5811757998565068	1.5024178173602627	4.782736221215573	+	PAY
CELESTRAK	STARLINK-32159		2024-132R	60293	2024-07-28	US												2026-08-03T08:40:54.431040	6840841.726312882	0.00012398	0.9278484462867215	1.582116532323332	1.7527486466445572	4.532431571870059	+	PAY
CELESTRAK	STARLINK-32150		2024-132S	60294	2024-07-28	US												2026-08-03T02:18:24.592608	6848842.753290384	0.00010841	0.9278309929942016	1.6028807144343085	1.5574934272361958	4.727657120681136	+	PAY
CELESTRAK	STARLINK-32126		2024-132T	60295	2024-07-28	US												2026-08-02T22:50:19.696704	6848860.456976265	0.00014485	0.9278467009574696	1.6119738798371988	1.665864411151028	4.619357695265635	+	PAY
CELESTRAK	STARLINK-32143		2024-132U	60296	2024-07-28	US												2026-08-03T01:44:48.151392	6848846.404908432	0.00011631	0.9278152850309335	1.6003953655794685	1.4247244857077352	4.86043827951436	+	PAY
CELESTRAK	STARLINK-32034		2024-132V	60297	2024-07-28	US												2026-08-03T09:13:56.808192	6848844.273555265	0.0001343	0.9278187756894376	1.5722990552808638	1.4483248278532026	4.836874589283185	+	PAY
CELESTRAK	STARLINK-32124		2024-132W	60298	2024-07-28	US												2026-08-03T01:38:04.176960	6848855.2135254685	0.00013902	0.9278135397016816	1.5998438415358383	1.7523227863070707	4.532883612146325	+	PAY
CELESTRAK	STARLINK-32151		2024-132X	60299	2024-07-28	US												2026-08-03T08:00:01.999872	6853351.618560582	0.00011371	0.9278065583846735	1.0967020701001648	1.5846018811781717	1.6183478222654821	+	PAY
CELESTRAK	STARLINK-32134		2024-132Y	60300	2024-07-28	US												2026-08-02T22:44:48.435648	6840832.488692477	0.00012521	0.9278292476649496	1.6115707087799882	1.6577241955197262	4.627459513653394	+	PAY
CELESTRAK	STARLINK-11147 [DTC]		2024-133A	60301	2024-07-28	US												2026-08-03T01:57:10.602144	6737857.223078809	0.00008883	0.9277786331166417	2.526962740195226	1.5495451978226136	4.735593132789954	+	PAY
CELESTRAK	STARLINK-11128 [DTC]		2024-133B	60302	2024-07-28	US												2026-08-03T01:50:07.007136	6737877.692254941	0.000235	0.9278187756894376	2.5264373960903757	0.7116702198054518	5.573599010501016	+	PAY
CELESTRAK	STARLINK-11227 [DTC]		2024-133C	60303	2024-07-28	US												2026-08-03T01:43:02.492832	6737869.459352185	0.00012909	0.9278135397016816	2.5258090775596576	1.3117702671771663	4.973439621934734	+	PAY
CELESTRAK	STARLINK-11224 [DTC]		2024-133D	60304	2024-07-28	US												2026-08-03T04:39:20.909664	6737885.696251595	0.0001088	0.9277978317384137	2.5142637245577153	1.3272461016545998	4.957927135543008	+	PAY
CELESTRAK	STARLINK-11115 [DTC]		2024-133E	60305	2024-07-28	US												2026-08-03T12:10:41.471616	6737833.008241316	0.00008202	0.9278030677261695	2.4862913326360023	1.5941610494913447	4.690965063816459	+	PAY
CELESTRAK	STARLINK-11109 [DTC]		2024-133F	60306	2024-07-28	US												2026-08-03T12:03:37.963008	6737816.479779469	0.0001211	0.9277908504214055	2.48570315667808	1.5979414326511643	4.687261475143727	+	PAY
CELESTRAK	STARLINK-11223 [DTC]		2024-133G	60307	2024-07-28	US												2026-08-03T05:42:44.558208	6737961.173077194	0.00020841	0.9278100490431777	2.506465593459805	0.6755279416551533	5.609694164761511	+	PAY
CELESTRAK	STARLINK-11192 [DTC]		2024-133H	60308	2024-07-28	US												2026-08-03T11:56:33.502272	6737823.233086121	0.00016711	0.9278030677261695	2.4851324340126775	0.8163219070842838	5.46888274603986	+	PAY
CELESTRAK	STARLINK-11213 [DTC]		2024-133J	60309	2024-07-28	US												2026-08-03T05:35:42.542592	6737861.289430099	0.0000787	0.9278013223969176	2.50589312546515	1.9346346439826425	4.350475761361894	+	PAY
CELESTRAK	STARLINK-11200 [DTC]		2024-133K	60310	2024-07-28	US												2026-08-03T05:28:38.444736	6737802.850170167	0.0000979	0.9277768877873896	2.505311930824236	1.461390362633632	4.823765421271456	+	PAY
CELESTRAK	STARLINK-11206 [DTC]		2024-133M	60312	2024-07-28	US												2026-08-03T05:14:39.551712	6737841.097953064	0.00011179	0.9277925957506576	2.516956767593543	1.3640376422866403	4.921144321557227	+	PAY
CELESTRAK	STARLINK-11205 [DTC]		2024-133N	60313	2024-07-28	US												2026-08-03T12:46:00.109344	6737817.421235186	0.00009462	0.9278187756894376	2.4889896116595853	1.971033485532984	4.314103099750332	+	PAY
CELESTRAK	STARLINK-32191		2024-133P	60314	2024-07-28	US												2026-08-03T14:31:33.176640	6841247.389061716	0.00007509	0.9278432102989654	5.828554962303095	1.7243399224098457	4.560744302995911	+	PAY
CELESTRAK	STARLINK-32194		2024-133Q	60315	2024-07-28	US												2026-08-03T14:49:35.417856	6840845.709080336	0.00014966	0.9278554276037294	5.817709486331203	2.2539932451833127	4.031174756026539	+	PAY
CELESTRAK	STARLINK-32192		2024-133R	60316	2024-07-28	US												2026-08-03T14:37:26.326272	6840784.033307073	0.00011585	0.9278501916159736	5.816728611291581	1.4995484960699839	4.7856177598106155	+	PAY
CELESTRAK	STARLINK-32189		2024-133S	60317	2024-07-28	US												2026-08-03T15:01:42.098880	6840745.517490327	0.00012206	0.9277873597629015	5.818545499042908	1.4368074001192916	4.848369327736819	+	PAY
CELESTRAK	STARLINK-32190		2024-133T	60318	2024-07-28	US												2026-08-03T14:13:20.808480	6840844.46966626	0.00011037	0.9278606635914854	5.827195350815791	1.7176710193379756	4.56748301923786	+	PAY
CELESTRAK	STARLINK-32182		2024-133U	60319	2024-07-28	US												2026-08-03T11:51:04.587840	6840835.511423906	0.00011412	0.9278397196404615	5.829045399822905	1.7339828665271144	4.551176408036477	+	PAY
CELESTRAK	STARLINK-32199		2024-133V	60320	2024-07-28	US												2026-08-03T12:12:16.767360	6840825.004697268	0.00010684	0.9278222663479416	5.830504495077573	1.5662514894227033	4.718897313165376	+	PAY
CELESTRAK	STARLINK-32198		2024-133W	60321	2024-07-28	US												2026-08-03T13:06:41.808672	6840780.651002817	0.00010522	0.9278135397016816	5.822282248971428	1.6384016553708969	4.646743656558679	+	PAY
CELESTRAK	HULIANWAN GAOGUI-02 (HG-02)		2024-135A	60327	2024-08-01	PRC												2026-08-03T13:10:45.175008	42164949.223223366	0.00055065	0.0009337511498169664	6.1020794720171425	0.29924019091293175	5.169085795095542	+	PAY
CELESTRAK	STARLINK-31745		2024-136A	60329	2024-08-02	US												2026-08-03T02:45:53.775072	6848868.103072305	0.00017566	0.9278065583846735	2.0033081140608635	1.648531546349472	4.63675164659101	+	PAY
CELESTRAK	STARLINK-32153		2024-136B	60330	2024-08-02	US												2026-08-03T02:56:56.595264	6840826.071715191	0.00012758	0.9278257570064455	2.0165220018277124	1.4308244114434552	4.854362788388168	+	PAY
CELESTRAK	STARLINK-32203		2024-136C	60331	2024-08-02	US												2026-08-03T15:36:18.869760	6840874.082007868	0.00020144	0.9277768877873896	1.7640287096001968	1.3941201372740146	4.891211924885525	+	PAY
CELESTRAK	STARLINK-32171		2024-136D	60332	2024-08-02	US												2026-08-03T02:32:27.150720	6848845.841515615	0.00011033	0.9278205210186895	2.0024546480566383	1.7339881025148705	4.551162445402461	+	PAY
CELESTRAK	STARLINK-32133		2024-136E	60333	2024-08-02	US												2026-08-03T08:00:01.999872	6841078.178993685	0.00020138	0.9278048130554216	2.0005644564767286	1.8107127764325412	5.319753088103204	+	PAY
CELESTRAK	STARLINK-32132		2024-136F	60334	2024-08-02	US												2026-08-02T22:32:04.496352	6853292.395475331	0.00014611	0.9278135397016816	2.0336524084360366	1.5789260704506862	4.70629778129523	+	PAY
CELESTRAK	STARLINK-32168		2024-136G	60335	2024-08-02	US												2026-08-03T03:09:41.740704	6853342.974627459	0.0001249	0.9278222663479416	2.017375467831938	1.474930626970604	4.810249591544012	+	PAY
CELESTRAK	STARLINK-32079		2024-136H	60336	2024-08-02	US												2026-08-03T10:55:24.299040	6853348.964168548	0.00014116	0.9278222663479416	1.9906282970451246	1.5652339624687903	4.719981162630865	+	PAY
CELESTRAK	STARLINK-32078		2024-136K	60338	2024-08-02	US												2026-08-03T14:00:01.999872	6843386.686143645	0.00011902	0.9278100490431777	1.9780130572117094	1.7013207749052923	5.467291005762041	+	PAY
CELESTRAK	STARLINK-32175		2024-136L	60339	2024-08-02	US												2026-08-03T10:45:22.931712	6851515.277183272	0.00016166	0.9278187756894376	1.9897835576871594	2.7422735380382544	3.5427845074287223	+	PAY
CELESTRAK	STARLINK-32176		2024-136M	60340	2024-08-02	US												2026-08-02T23:43:21.455328	6853374.1108293235	0.00012523	0.9278170303601856	2.0266326941845154	1.7779058224828037	4.507270905373308	+	PAY
CELESTRAK	STARLINK-32185		2024-136N	60341	2024-08-02	US												2026-08-03T02:40:49.641888	6853357.467786749	0.00015514	0.9278467009574696	2.015141446389385	1.8953385558739901	4.389888786530429	+	PAY
CELESTRAK	STARLINK-32221		2024-136P	60342	2024-08-02	US												2026-08-03T02:45:23.826240	6853430.493096779	0.00012884	0.9278275023356974	2.0155236734955717	1.7914897200510758	4.493693989122044	+	PAY
CELESTRAK	STARLINK-32083		2024-136Q	60343	2024-08-02	US												2026-08-03T10:37:09.651648	6853353.774322934	0.00015882	0.9278152850309335	1.9885984791250553	1.4202599334811337	4.864986607545058	+	PAY
CELESTRAK	STARLINK-32077		2024-136R	60344	2024-08-02	US												2026-08-03T02:36:16.279200	6853361.600172533	0.00017255	0.9278309929942016	2.0148499764043017	1.557521352504228	4.7277566044484995	+	PAY
CELESTRAK	STARLINK-32075		2024-136S	60345	2024-08-02	US												2026-08-03T10:20:26.942496	6853333.184174467	0.00015275	0.9278309929942016	1.9878881301194933	1.6100086390994535	4.675229175280478	+	PAY
CELESTRAK	STARLINK-32082		2024-136T	60346	2024-08-02	US												2026-08-03T10:21:58.868640	6853323.077262877	0.00014859	0.9278048130554216	1.9880731350202048	1.5859056421294115	4.69932344560426	+	PAY
CELESTRAK	STARLINK-32084		2024-136U	60347	2024-08-02	US												2026-08-03T03:59:41.339616	6848900.22585163	0.00010537	0.9278152850309335	1.996370430284186	1.4737734736765318	4.811368347594541	+	PAY
CELESTRAK	STARLINK-32081		2024-136V	60348	2024-08-02	US												2026-08-03T02:05:33.872640	6848839.298417054	0.00013288	0.9278135397016816	2.0001961920045574	1.752291370380535	4.532902810768097	+	PAY
CELESTRAK	STARLINK-32181		2024-136W	60349	2024-08-02	US												2026-08-03T01:52:46.423776	6840856.747915355	0.00012138	0.9278187756894376	1.9621183437137972	1.4317546719347682	4.8534203105920914	+	PAY
CELESTRAK	STARLINK-32076		2024-136X	60350	2024-08-02	US												2026-08-03T01:58:50.318112	6848835.10130329	0.0001318	0.9278362289819575	1.9996970278384874	1.6793872221954798	4.605806958953153	+	PAY
CELESTRAK	STARLINK-32097		2024-136Y	60351	2024-08-02	US												2026-08-03T01:49:43.904640	6840821.515343511	0.00011707	0.9277995770676656	1.961816401753202	1.7111295253015006	4.574036730579099	+	PAY
CELESTRAK	STRIX-4		2024-137A	60352	2024-08-02	JPN												2026-08-03T13:55:03.805824	6842037.218027039	0.00186653	0.7507778123548887	0.26355867968515967	4.513426681645092	1.767590926603517	+	PAY
CELESTRAK	STARLINK-32285		2024-138A	60355	2024-08-04	US												2026-08-03T12:30:29.907936	6840844.124889304	0.00008953	0.9278257570064455	6.035118169935129	1.4915391801325821	4.793574715870458	+	PAY
CELESTRAK	STARLINK-32278		2024-138B	60356	2024-08-04	US												2026-08-03T08:50:24.538848	6840853.3982156925	0.00013457	0.9278449556282176	6.080121484697802	2.194978427185629	4.090175611390207	+	PAY
CELESTRAK	STARLINK-32287		2024-138D	60358	2024-08-04	US												2026-08-03T15:36:22.911552	6853306.115052753	0.00011908	0.9278117943724296	6.061425517750438	1.4616277274119032	4.823542019127201	+	PAY
CELESTRAK	STARLINK-32290		2024-138E	60359	2024-08-04	US												2026-08-03T15:14:42.718560	6841443.665515182	0.00017011	0.9278344836527056	6.059856466752897	1.7434879296334755	4.541783046002244	+	PAY
CELESTRAK	STARLINK-32275		2024-138F	60360	2024-08-04	US												2026-08-03T12:38:46.072032	6848802.102912692	0.00011361	0.9278536822744775	6.047995209156343	1.808529369538296	4.476624669037539	+	PAY
CELESTRAK	STARLINK-32227		2024-138G	60361	2024-08-04	US												2026-08-03T12:22:12.802944	6853350.188353531	0.00011852	0.9278397196404615	6.071318043950743	1.1786068812377548	5.106543666679577	+	PAY
CELESTRAK	STARLINK-32256		2024-138H	60362	2024-08-04	US												2026-08-03T15:23:16.505664	6843337.83149969	0.000151	0.9278536822744775	6.06025440182235	1.6874960219002455	4.597738301821182	+	PAY
CELESTRAK	STARLINK-32267		2024-138J	60363	2024-08-04	US												2026-08-03T12:14:20.752224	6852687.834865463	0.00023763	0.9278519369452255	6.070914872893533	1.96008154447672	4.325290660255615	+	PAY
CELESTRAK	STARLINK-32270		2024-138K	60364	2024-08-04	US												2026-08-03T12:12:30.708000	6848870.496766796	0.0001067	0.9278257570064455	6.0584968552655925	1.3248776898596435	4.960262386082176	+	PAY
CELESTRAK	STARLINK-32188		2024-138L	60365	2024-08-04	US												2026-08-03T08:30:59.511744	6848860.990562781	0.00015266	0.9278205210186895	6.066516643178506	1.259436569556116	5.025787282189799	+	PAY
CELESTRAK	STARLINK-32230		2024-138M	60366	2024-08-04	US												2026-08-03T12:11:14.808192	6851642.772790523	0.0001066	0.9278344836527056	6.070714160029552	2.9796086457121995	3.3053586426336734	+	PAY
CELESTRAK	STARLINK-32243		2024-138N	60367	2024-08-04	US												2026-08-03T15:06:59.433984	6848730.285838109	0.00007538	0.9278501916159736	6.046756025387427	1.3815816919276873	4.9035007881488175	+	PAY
CELESTRAK	STARLINK-32271		2024-138P	60368	2024-08-04	US												2026-08-03T12:25:14.951424	6853335.113001416	0.00011924	0.9278484462867215	6.071789282848781	1.384817532360885	4.9003487235197145	+	PAY
CELESTRAK	STARLINK-32220		2024-138R	60370	2024-08-04	US												2026-08-02T15:42:48.988224	6853361.45386686	0.00013424	0.9278292476649496	6.139014129647847	1.3889661799928754	4.896229746485009	+	PAY
CELESTRAK	STARLINK-32263		2024-138S	60371	2024-08-04	US												2026-08-03T12:41:48.164352	6853350.621297132	0.00011285	0.9278676449084935	6.060619175636018	1.4905356158126852	4.794621913421654	+	PAY
CELESTRAK	STARLINK-32268		2024-138T	60372	2024-08-04	US												2026-08-03T12:26:46.517280	6853314.806642119	0.00012084	0.9278344836527056	6.071881785299136	1.535235243285512	4.749937993912097	+	PAY
CELESTRAK	STARLINK-32223		2024-138U	60373	2024-08-04	US												2026-08-03T08:44:25.959840	6848898.246486113	0.00013654	0.9278536822744775	6.0675167168399	1.3395454368934039	4.945652234913732	+	PAY
CELESTRAK	STARLINK-32180		2024-138V	60374	2024-08-04	US												2026-08-03T13:06:08.985312	6848888.141012763	0.00011152	0.9278624089207373	6.05009309491724	1.9456145103069389	4.339527310964133	+	PAY
CELESTRAK	STARLINK-32281		2024-138W	60375	2024-08-04	US												2026-08-03T14:52:46.206336	6840816.207016603	0.00013021	0.9278414649697135	6.033468833791993	1.0266271006325924	5.258530428601748	+	PAY
CELESTRAK	STARLINK-32277		2024-138X	60376	2024-08-04	US												2026-08-03T15:18:09.513504	6853348.74620396	0.00011998	0.9278362289819575	6.059919298605968	1.579969777343379	4.705201714524977	+	PAY
CELESTRAK	STARLINK-32269		2024-138Y	60377	2024-08-04	US												2026-08-03T15:13:42.569472	6848824.259782789	0.00010453	0.9278554276037294	6.047209810992944	1.4036252003803757	4.881514875561444	+	PAY
CELESTRAK	QIANFAN-1		2024-140A	60379	2024-08-06	PRC												2026-08-03T14:00:52.832448	7446633.786094588	0.00153365	1.552842124779631	4.799922478359962	4.48339829186453	1.7988096309339396	+	PAY
CELESTRAK	QIANFAN-2		2024-140B	60380	2024-08-06	PRC												2026-08-03T14:42:34.805376	7446648.840826686	0.00112665	1.552817690170103	4.796512105001565	3.8977687693211003	2.3858807954395163	+	PAY
CELESTRAK	QIANFAN-3		2024-140C	60381	2024-08-06	PRC												2026-08-03T14:54:20.759904	7446645.078055172	0.00120288	1.552803727536087	4.798501780348838	4.158836864163664	2.12431179110163	+	PAY
CELESTRAK	QIANFAN-4		2024-140D	60382	2024-08-06	PRC												2026-08-03T14:18:37.823904	7446634.590824499	0.00114198	1.5528473607673867	4.797787940684771	3.952671591601086	2.330869762745907	+	PAY
CELESTRAK	QIANFAN-5		2024-140E	60383	2024-08-06	PRC												2026-08-03T13:43:19.290720	7446615.20755035	0.0013042	1.552803727536087	4.799021888465933	4.399262949942891	1.8834511183386566	+	PAY
CELESTRAK	QIANFAN-6		2024-140F	60384	2024-08-06	PRC												2026-08-03T14:12:44.712288	7446638.978259889	0.00113618	1.552850851425891	4.795660384326591	4.072622835102901	2.2107492223066494	+	PAY
CELESTRAK	QIANFAN-7		2024-140G	60385	2024-08-06	PRC												2026-08-03T13:02:12.198336	7176967.834388029	0.00145342	1.5529032113034507	4.646225293770836	0.030288443839109596	6.255064562271453	P	PAY
CELESTRAK	QIANFAN-8		2024-140H	60386	2024-08-06	PRC												2026-08-03T14:24:44.565984	7446652.1479540095	0.00147486	1.552852596755143	4.799842193214369	4.143278999211387	2.1394315784116573	+	PAY
CELESTRAK	QIANFAN-9		2024-140J	60387	2024-08-06	PRC												2026-08-03T13:48:57.576960	7446649.836639083	0.00144409	1.5528491060966387	4.80111977422683	4.137493232741026	2.145278431405838	+	PAY
CELESTRAK	QIANFAN-10		2024-140K	60388	2024-08-06	PRC												2026-08-03T13:54:53.989056	7446648.466019154	0.00136106	1.5528683047184109	4.79014514389029	3.6907779560223286	2.5929972724444315	+	PAY
CELESTRAK	QIANFAN-11		2024-140L	60389	2024-08-06	PRC												2026-08-03T14:48:22.545504	7446649.45815684	0.001249	1.5527374050245113	4.7972538699336615	4.11674824925182	2.1663794620624497	+	PAY
CELESTRAK	QIANFAN-12		2024-140M	60390	2024-08-06	PRC												2026-08-03T13:31:23.733696	7446641.348359584	0.00111244	1.552812454182347	4.799885826445669	4.275150841504322	2.008029229687508	+	PAY
CELESTRAK	QIANFAN-13		2024-140N	60391	2024-08-06	PRC												2026-08-03T12:49:51.507552	7446640.78614972	0.00108843	1.5528333981333708	4.8021756984242865	4.329933236065921	1.953241599138154	+	PAY
CELESTRAK	QIANFAN-14		2024-140P	60392	2024-08-06	PRC												2026-08-03T13:25:31.019520	7446630.067436822	0.00145781	1.552796746219079	4.799480910059207	4.347719886472994	1.934751581042526	+	PAY
CELESTRAK	QIANFAN-15		2024-140Q	60393	2024-08-06	PRC												2026-08-03T13:37:24.268800	7446662.8189765485	0.00106947	1.552838634121127	4.799679877593934	4.04136224287043	2.242158167525539	+	PAY
CELESTRAK	QIANFAN-16		2024-140R	60394	2024-08-06	PRC												2026-08-03T13:19:29.968608	7446634.010243081	0.00124536	1.552843870108883	4.801912153707235	4.417834998513363	1.864976808206297	+	PAY
CELESTRAK	QIANFAN-17		2024-140S	60395	2024-08-06	PRC												2026-08-03T15:00:13.724640	7446648.5578837395	0.00129617	1.5528613234014026	4.803032655087015	4.288099439224868	1.9947333114458152	+	PAY
CELESTRAK	QIANFAN-18		2024-140T	60396	2024-08-06	PRC												2026-08-03T12:43:56.555616	7446650.527461163	0.00127208	1.552850851425891	4.794794701017602	3.944712890211992	2.338653931209802	+	PAY
CELESTRAK	STARLINK-11228 [DTC]		2024-141A	60398	2024-08-10	US												2026-08-03T01:43:01.925184	6737855.457465839	0.00008169	0.9277960864091616	1.477716172456787	1.7426746062020462	4.542448016447254	+	PAY
CELESTRAK	STARLINK-11182 [DTC]		2024-141B	60399	2024-08-10	US												2026-08-02T22:18:29.306304	6737903.281089969	0.00009144	0.9278030677261695	1.487003069406649	1.4003457267158785	4.884796094555194	+	PAY
CELESTRAK	STARLINK-11234 [DTC]		2024-141C	60400	2024-08-10	US												2026-08-03T01:14:45.927744	6737795.764975345	0.00012682	0.9278135397016816	1.4754140831734064	2.0726221199745662	4.212563334527806	+	PAY
CELESTRAK	STARLINK-11232 [DTC]		2024-141D	60401	2024-08-10	US												2026-08-03T08:46:07.399488	6737831.483017168	0.0000767	0.9277995770676656	1.4475115044217732	1.5278420285740641	4.757273612758228	+	PAY
CELESTRAK	STARLINK-11139 [DTC]		2024-141E	60402	2024-08-10	US												2026-08-03T08:39:03.893472	6737851.268074375	0.00006386	0.9277925957506576	1.4469913963046785	2.213920485557523	4.071142795897209	+	PAY
CELESTRAK	STARLINK-11158 [DTC]		2024-141F	60403	2024-08-10	US												2026-08-03T14:38:52.456704	6737826.878734118	0.00006414	0.9278152850309335	1.4372629310540626	1.5076799850550255	4.7774094763384864	+	PAY
CELESTRAK	STARLINK-11199 [DTC]		2024-141G	60404	2024-08-10	US												2026-08-02T23:14:59.224128	6737859.065956465	0.00006928	0.9277856144336496	1.4914274790604543	1.5440317027155634	4.741069975982713	+	PAY
CELESTRAK	STARLINK-11081 [DTC]		2024-141H	60405	2024-08-10	US												2026-08-02T21:36:14.808096	6737848.226191074	0.00009567	0.9277943410799097	1.4963370902463147	1.5321006319489303	4.753051661297653	+	PAY
